Well,Well96,PCR_Replicate,Plate,SampleName,Donor,Condition,Replicate,SampleCode,SampleNameFull,label,Omit,Sample,Target,Task,Dyes,Cq,Cq.Conf,Amp.Score,Amp.Status,Annotated,Baseline.Start,Baseline.End,Curve.Quality,Result.Quality.Issues,logCopyNumber,CopyNumber,PlotOrder
M9,G5,Rep1,Plate1,D01_OR_R1,D01,OR,R1,1-2-3,D01_OR_R1_Rep1,M9 Well,false,Sample,16S,Unknown,SYBR,14.4881511244339,0.8912047124069618,3.46716036644696,Amp,false,3,7,NA,NA,7.00063101555158,1669090038.45082,3
N1,G1,Rep3,Plate1,NCO_B1_R1,NCO,B1,R1,1-1-14,NCO_B1_R1_Rep3,N1 Well,false,Sample,16S,Unknown,SYBR,25.4583354603795,0.8608173953174604,3.45997101396329,Amp,false,3,14,NA,NA,3.25654079850528,300877.386560164,7
N13,G7,Rep3,Plate1,D04_OF_R1,D04,OF,R1,1-4-1,D04_OF_R1_Rep3,N13 Well,false,Sample,16S,Unknown,SYBR,11.95313609589,0.8839333412306315,3.48311251943152,Amp,false,3,6,NA,NA,7.86582385805802,12236933718.2909,2
N15,G8,Rep3,Plate1,D09_OH_R1,D09,OH,R1,1-3-8,D09_OH_R1_Rep3,N15 Well,false,Sample,16S,Unknown,SYBR,10.9596919352068,0.8952594387527302,3.44565110576121,Amp,false,3,5,NA,NA,8.20488329856425,26713577208.4172,4
N17,G9,Rep3,Plate1,D10_ZF_R1,D10,ZF,R1,1-1-8,D10_ZF_R1_Rep3,N17 Well,false,Sample,16S,Unknown,SYBR,19.5580291966628,0.873539317684801,3.48133336395606,Amp,false,3,10,NA,NA,5.27029720250415,31056031.0404076,5
N19,G10,Rep3,Plate1,D06_OR_R1,D06,OR,R1,1-3-15,D06_OR_R1_Rep3,N19 Well,false,Sample,16S,Unknown,SYBR,12.9966247213425,0.930516552139577,3.47470342066472,Amp,false,3,6,NA,NA,7.50968439544623,5389309746.53081,3
N21,G11,Rep3,Plate1,buffer_1,buffer,1,NA,NA,buffer_1_Rep3,N21 Well,false,Sample,16S,Unknown,SYBR,27.6210037418621,0.917544157877972,3.48421109488743,Amp,false,3,14,NA,NA,2.51842875704365,54989.2133180522,7
N23,G12,Rep3,Plate1,NCO_B3_R1,NCO,B3,R1,1-3-12,NCO_B3_R1_Rep3,N23 Well,false,Sample,16S,Unknown,SYBR,27.7026867553858,0.9008064170918486,3.4955976154129,Amp,false,3,14,NA,NA,2.49055059543146,51570.2628579626,7
N3,G2,Rep3,Plate1,D06_NF_R1,D06,NF,R1,1-1-2,D06_NF_R1_Rep3,N3 Well,false,Sample,16S,Unknown,SYBR,10.558463822,0.9230112648444289,3.50901594104469,Amp,false,3,5,NA,NA,8.3418212211604,36615921704.8834,1
N5,G3,Rep3,Plate1,PCO_B3_R1,PCO,B3,R1,1-3-14,PCO_B3_R1_Rep3,N5 Well,false,Sample,16S,Unknown,SYBR,15.776241523268,0.9333665106552802,3.46472533957204,Amp,false,3,8,NA,NA,6.56100971902117,606538633.71135,7
N7,G4,Rep3,Plate1,D08_OH_R1,D08,OH,R1,1-2-12,D08_OH_R1_Rep3,N7 Well,false,Sample,16S,Unknown,SYBR,11.9387637102173,0.9423207056087506,3.47917379494775,Amp,false,3,6,NA,NA,7.87072910914084,12375930412.9044,4
N9,G5,Rep3,Plate1,D01_OR_R1,D01,OR,R1,1-2-3,D01_OR_R1_Rep3,N9 Well,false,Sample,16S,Unknown,SYBR,14.1863454929687,0.9001257773693117,3.5047112648742,Amp,false,3,7,NA,NA,7.10363635052264,2115851092.95781,3
O12,H6,Rep2,Plate1,D10_ZR_R1,D10,ZR,R1,1-4-4,D10_ZR_R1_Rep2,O12 Well,false,Sample,16S,Unknown,SYBR,18.089754192729,0.8611610639313821,NA,Amp,false,3,9,NA,NA,5.77141495128703,98460877.2604755,6
O13,H7,Rep1,Plate1,D06_OH_R1,D06,OH,R1,1-4-20,D06_OH_R1_Rep1,O13 Well,false,Sample,16S,Unknown,SYBR,11.6478892534529,0.9322323898441957,3.48763151064347,Amp,false,3,6,NA,NA,7.9700036677635,15554369707.9647,4
O14,H7,Rep2,Plate1,D06_OH_R1,D06,OH,R1,1-4-20,D06_OH_R1_Rep2,O14 Well,false,Sample,16S,Unknown,SYBR,11.6715090934593,0.9219779727697652,3.47341445798327,Amp,false,3,6,NA,NA,7.96194228892173,15268312442.5831,4
O15,H8,Rep1,Plate1,D04_ZF_R1,D04,ZF,R1,1-3-9,D04_ZF_R1_Rep1,O15 Well,false,Sample,16S,Unknown,SYBR,14.0448925874832,0.8586586168226399,3.46950992570659,Amp,false,3,7,NA,NA,7.15191379266785,2364626445.21072,5
O16,H8,Rep2,Plate1,D04_ZF_R1,D04,ZF,R1,1-3-9,D04_ZF_R1_Rep2,O16 Well,false,Sample,16S,Unknown,SYBR,14.1418654960102,0.8775185558997978,3.50271931535975,Amp,false,3,7,NA,NA,7.11881723685659,2191119109.34833,5
O18,H9,Rep2,Plate1,D04_ZR_R1,D04,ZR,R1,1-2-16,D04_ZR_R1_Rep2,O18 Well,false,Sample,16S,Unknown,SYBR,16.1851323030558,0.8677537330315789,3.4889307530886,Amp,false,3,8,NA,NA,6.42145655185808,439850714.188756,6
O19,H10,Rep1,Plate1,D10_OR_R1,D10,OR,R1,1-3-10,D10_OR_R1_Rep1,O19 Well,false,Sample,16S,Unknown,SYBR,13.8402540712563,0.9324964817486053,3.48800743257872,Amp,false,3,7,NA,NA,7.22175628967362,2777186460.48637,3
O20,H10,Rep2,Plate1,D10_OR_R1,D10,OR,R1,1-3-10,D10_OR_R1_Rep2,O20 Well,false,Sample,16S,Unknown,SYBR,13.7019783401602,0.9365513550927939,3.48252765979473,Amp,false,3,7,NA,NA,7.26894937195898,3095979822.44728,3
O21,H11,Rep1,Plate1,D04_NF_R1,D04,NF,R1,1-3-5,D04_NF_R1_Rep1,O21 Well,false,Sample,16S,Unknown,SYBR,13.1238311073105,0.8985997456334941,3.46737700189663,Amp,false,3,6,NA,NA,7.46626924665171,4876609678.58438,1
O22,H11,Rep2,Plate1,D04_NF_R1,D04,NF,R1,1-3-5,D04_NF_R1_Rep2,O22 Well,false,Sample,16S,Unknown,SYBR,12.9085905936071,0.9102435447453083,3.49620353945646,Amp,false,3,6,NA,NA,7.53973017283034,5775358162.49415,1
O24,H12,Rep2,Plate1,D05_ZH_R1,D05,ZH,R1,1-1-20,D05_ZH_R1_Rep2,O24 Well,false,Sample,16S,Unknown,SYBR,16.2897360277216,0.8821832337283881,3.46054756024758,Amp,false,3,8,NA,NA,6.38575562193804,405139298.29067,7
O3,H2,Rep1,Plate1,NCO_B2_R1,NCO,B2,R1,1-2-13,NCO_B2_R1_Rep1,O3 Well,false,Sample,16S,Unknown,SYBR,27.3144431464161,0.8798840281790365,3.47857562698966,Amp,false,3,14,NA,NA,2.62305694661568,69969.0047094299,7
O4,H2,Rep2,Plate1,NCO_B2_R1,NCO,B2,R1,1-2-13,NCO_B2_R1_Rep2,O4 Well,false,Sample,16S,Unknown,SYBR,27.3871179481245,0.8672481092955405,3.48511688877276,Amp,false,3,18,NA,NA,2.59825326002576,66084.8653797503,7
O7,H4,Rep1,Plate1,D02_ZF_R1,D02,ZF,R1,1-1-19,D02_ZF_R1_Rep1,O7 Well,false,Sample,16S,Unknown,SYBR,14.0530071498391,0.7249969476247657,3.47960681017837,Inconclusive,false,3,7,NA,NA,7.14914431746107,2349595312.44539,5
O8,H4,Rep2,Plate1,D02_ZF_R1,D02,ZF,R1,1-1-19,D02_ZF_R1_Rep2,O8 Well,false,Sample,16S,Unknown,SYBR,14.0548753557214,0.7460522750264207,3.47966646994379,Amp,false,3,7,NA,NA,7.14850670453196,2346148266.2538,5
P11,H6,Rep3,Plate1,D10_ZR_R1,D10,ZR,R1,1-4-4,D10_ZR_R1_Rep3,P11 Well,false,Sample,16S,Unknown,SYBR,18.3090047217899,0.8896267912304067,NA,Amp,false,3,9,NA,NA,5.69658541918434,82877028.0145891,6
P13,H7,Rep3,Plate1,D06_OH_R1,D06,OH,R1,1-4-20,D06_OH_R1_Rep3,P13 Well,false,Sample,16S,Unknown,SYBR,11.6258971844718,0.9165050880340881,3.48662550472165,Amp,false,3,6,NA,NA,7.97750949335435,15825529250.5541,4
P15,H8,Rep3,Plate1,D04_ZF_R1,D04,ZF,R1,1-3-9,D04_ZF_R1_Rep3,P15 Well,false,Sample,16S,Unknown,SYBR,14.1866918066841,0.8810250579671189,3.49985379984395,Inconclusive,false,3,7,NA,NA,7.10351815471532,2115275329.94311,5
P19,H10,Rep3,Plate1,D10_OR_R1,D10,OR,R1,1-3-10,D10_OR_R1_Rep3,P19 Well,false,Sample,16S,Unknown,SYBR,13.4763820013756,0.9342106528256603,3.5064872031808,Amp,false,3,7,NA,NA,7.34594470942814,3696523394.04095,3
P21,H11,Rep3,Plate1,D04_NF_R1,D04,NF,R1,1-3-5,D04_NF_R1_Rep3,P21 Well,false,Sample,16S,Unknown,SYBR,13.1606309743692,0.9065594304250926,3.46953917239076,Amp,false,3,6,NA,NA,7.45370956506169,4737599177.84013,1
P23,H12,Rep3,Plate1,D05_ZH_R1,D05,ZH,R1,1-1-20,D05_ZH_R1_Rep3,P23 Well,false,Sample,16S,Unknown,SYBR,15.5194300029277,0.8420945411699973,3.45621125964577,Amp,false,3,7,NA,NA,6.64865870207247,742176932.010982,7
P3,H2,Rep3,Plate1,NCO_B2_R1,NCO,B2,R1,1-2-13,NCO_B2_R1_Rep3,P3 Well,false,Sample,16S,Unknown,SYBR,24.2724243003428,0.919000147662242,3.44560063252356,Amp,false,3,13,NA,NA,3.66128863469531,764077.452900314,7
P7,H4,Rep3,Plate1,D02_ZF_R1,D02,ZF,R1,1-1-19,D02_ZF_R1_Rep3,P7 Well,false,Sample,16S,Unknown,SYBR,14.1083227776174,0.902373603317826,3.4668208971419,Amp,false,3,7,NA,NA,7.13026526361182,2249645116.76375,5
