XT_D04-NFlex-R1-A	XT_D06-NFlex-R1-A	XT_D08-NFlex-R1-C	XT_D07-NFlex-R1-C	XT_D10-NFlex-R1-C	XT_D05-NFlex-R1-C	XT_D05-NFlex-R1-A	XT_D05-NFlex-R1-B	XT_D08-NFlex-R1-B	XT_D02-NFlex-R1-B	XT_D07-NFlex-R1-B	XT_D09-NFlex-R1-B	XT_D03-NFlex-R1-C	XT_D01-NFlex-R1-A	XT_D04-NFlex-R1-C	XT_D10-NFlex-R1-A	XT_D06-NFlex-R1-B	XT_D03-NFlex-R1-B	XT_D10-NFlex-R1-B	XT_D09-NFlex-R1-C	XT_D02-NFlex-R1-A	XT_D09-NFlex-R1-A	XT_D04-NFlex-R1-B	XT_D08-NFlex-R1-A	XT_D06-NFlex-R1-C	XT_D02-NFlex-R1-C	XT_D01-NFlex-R1-C	XT_D07-NFlex-R1-A	XT_D03-NFlex-R1-A	XT_D01-NFlex-R1-B	Flex_D10-NF-R1	Flex_D07-NF-R1	Flex_D08-NF-R1	Flex_D05-NF-R1	Flex_D02-NF-R1	Flex_D03-NF-R1	Flex_D09-NF-R1	Flex_D01-NF-R1	Flex_D06-NF-R1	Flex_D04-NF-R1
Neocallimastigaceae	71	59	44	30	23	22	27	43	46	108	38	59	28	40	61	27	60	27	33	92	84	47	56	48	54	105	45	30	39	30	136	436	100	160	269	218	148	128	120	647
Enterocytozoonidae	146	108	60	35	17	20	24	27	68	49	39	117	76	181	140	17	113	50	25	151	40	102	114	44	84	38	181	38	64	154	34	190	79	90	79	228	146	228	224	402
Nosematidae	21	6	7	6	3	1	3	5	5	49	10	17	5	5	20	7	8	3	8	12	47	5	12	9	6	47	12	12	7	13	10	94	18	31	85	25	24	23	25	163
Unikaryonidae	4	1	0	0	1	0	2	0	0	0	0	11	0	5	8	0	0	0	1	10	2	9	6	1	0	0	5	0	1	8	0	2	0	1	2	1	2	3	2	13
Pleistophoridae	7	1	0	2	1	1	0	1	1	26	5	1	0	20	2	0	0	0	0	3	26	1	2	3	0	19	16	7	0	10	1	8	0	0	23	1	1	22	0	6
Culicosporidae	33	21	14	45	15	9	14	24	18	67	47	44	17	40	32	17	21	11	26	36	46	25	38	12	12	67	58	43	24	41	56	427	31	189	256	93	65	67	41	269
Amphiacanthidae	0	0	0	1	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	5	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	7
Tubulinosematidae	23	6	7	12	16	13	16	22	12	34	13	20	11	9	20	11	8	13	27	22	23	21	22	8	7	25	14	9	10	8	89	143	34	188	162	56	27	30	28	267
Blastocladiaceae	31	11	8	19	9	68	89	78	9	16	12	11	12	23	29	5	13	7	8	23	19	8	36	6	8	12	17	24	17	15	2	64	17	169	20	22	7	32	9	56
Glomeraceae	514	334	175	219	165	119	185	217	220	534	295	379	386	352	363	209	319	279	267	470	459	310	441	148	197	481	413	238	429	305	676	1997	507	1209	1560	3226	727	591	827	3824
Gigasporaceae	613	342	186	274	179	201	282	361	267	707	373	626	381	367	453	222	307	204	312	726	616	522	529	189	191	657	478	305	394	370	659	1769	577	1611	1838	1590	975	673	823	3719
Diversisporaceae	77	48	18	30	24	20	35	35	19	96	50	89	53	47	58	26	46	20	30	95	87	82	78	31	34	83	64	30	37	44	92	327	66	180	380	177	144	100	112	543
Cunninghamellaceae	30	16	18	7	1	5	7	14	22	10	4	6	16	13	30	8	17	10	3	8	18	7	27	16	15	6	14	11	11	11	1	33	27	17	32	39	8	8	21	72
Lichtheimiaceae	26	18	6	8	2	24	24	27	8	30	6	7	1	13	25	2	15	0	0	3	25	5	13	9	15	22	13	4	2	14	2	37	12	42	31	8	6	10	14	42
Phycomycetaceae	23	15	6	3	15	13	6	7	9	12	15	26	12	7	17	13	17	11	23	25	4	21	25	1	16	6	3	13	8	9	16	36	13	43	18	41	53	6	14	103
Mucoraceae	44	27	9	19	5	19	17	15	17	36	29	112	18	11	47	9	20	8	12	131	44	117	25	16	18	26	23	21	15	23	17	65	24	70	72	48	109	30	22	104
Choanephoraceae	16	9	16	0	2	4	5	1	12	18	3	5	7	4	8	4	9	6	5	4	15	0	8	7	6	22	6	0	3	1	4	11	12	6	59	49	7	2	13	15
Rhizopodaceae	291	259	106	153	154	144	264	261	137	274	269	246	268	261	235	173	291	179	195	359	231	267	271	71	162	217	262	233	268	225	367	823	181	819	624	725	346	277	321	1314
Mortierellaceae	42	14	3	7	5	46	59	58	3	16	9	14	6	15	33	3	8	3	6	16	5	10	32	5	1	9	13	16	7	11	16	65	2	51	27	10	31	12	12	79
Zoopagaceae	7	6	9	7	0	18	25	24	8	17	5	7	8	11	11	1	7	3	1	16	10	7	9	4	7	3	18	6	9	16	1	32	7	82	27	29	6	14	5	20
Piptocephalidaceae	18	6	3	7	0	2	2	4	2	8	2	4	5	13	22	2	5	2	3	4	4	3	33	1	5	15	19	3	5	11	1	8	1	7	3	14	2	5	9	43
