Well,Well96,PCR_Replicate,Plate,SampleName,Donor,Condition,Replicate,SampleCode,SampleNameFull,Omit,Sample,Target,Task,Dyes,Cq,Cq.Conf,Amp.Score,Amp.Status,Annotated,Baseline.Start,Baseline.End,Curve.Quality,Result.Quality.Issues,logCopyNumber,CopyNumber,PlotOrder
M5,G3,Rep1,3,D10_NF_R3,D10,NF,R3,65,D10_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.6225543718289,0.929313735357986,3.44504595174092,Amp,false,3,7,NA,NA,6.82315599679433,1109186937.51626,1
M7,G4,Rep1,3,D08_ZR_R3,D08,ZR,R3,66,D08_ZR_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.5078042867238,0.890831961539999,3.43666704486722,Amp,false,3,9,NA,NA,5.77024274072526,98195478.4046239,6
M9,G5,Rep1,3,D10_OR_R3,D10,OR,R3,67,D10_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,12.8473204244421,0.835454349970292,3.43690653760761,Amp,false,3,7,NA,NA,6.76224378741407,964034412.782973,3
N1,G1,Rep2,3,D06_ZH_R3,D06,ZH,R3,63,D06_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,19.2611855940001,0.877494174193721,3.45285779795272,Amp,false,3,10,NA,NA,5.02406894471542,17616421.5574309,7
N11,G6,Rep2,3,D06_ZF_R3,D06,ZF,R3,68,D06_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,15.671395449008,0.8431487245751,NA,Inconclusive,false,3,9,NA,NA,5.99691180243687,165485730.752346,5
N13,G7,Rep2,3,D09_OF_R3,D09,OF,R3,69,D09_OF_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.4126492682151,0.815344846923819,3.43032158171523,Amp,false,3,7,NA,NA,6.88004084872221,1264414880.69256,2
N15,G8,Rep2,3,D08_ZF_R3,D08,ZF,R3,70,D08_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,15.6013463446232,0.885826419771073,3.44779561530202,Amp,false,3,8,NA,NA,6.01589529956011,172879719.480165,5
N17,G9,Rep2,3,D04_OH_R3,D04,OH,R3,71,D04_OH_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.4261203221305,0.871631957758604,3.41373092079369,Inconclusive,false,3,9,NA,NA,6.33438473655,359942796.228434,4
N19,G10,Rep2,3,D03_NF_R3,D03,NF,R3,72,D03_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.7465856392448,0.900948217885179,3.4447561631381,Amp,false,3,6,NA,NA,7.33154860725074,3575998738.07705,1
N5,G3,Rep2,3,D10_NF_R3,D10,NF,R3,65,D10_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.4033516795925,0.928344002936379,3.4457960726144,Amp,false,3,7,NA,NA,6.88256052043564,1271772032.07862,1
N7,G4,Rep2,3,D08_ZR_R3,D08,ZR,R3,66,D08_ZR_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.0094091644322,0.87909091217262,3.4227975423494,Amp,false,3,9,NA,NA,5.90530916953057,134016391.228644,6
N9,G5,Rep2,3,D10_OR_R3,D10,OR,R3,67,D10_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,12.7291729022151,0.933015307634334,3.43104559962462,Amp,false,3,7,NA,NA,6.79426208612056,1037793235.90316,3
O1,H1,Rep1,3,D01_NF_R3,D01,NF,R3,73,D01_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,9.69287361869333,0.908292638792826,3.45366348307365,Amp,false,3,5,NA,NA,7.61710742040831,6901701468.0273,1
O11,H6,Rep1,3,D01_ZF_R3,D01,ZF,R3,78,D01_ZF_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.3909968031648,0.837272154640404,NA,Inconclusive,false,3,9,NA,NA,5.8018978853212,105620114.737739,5
O13,H7,Rep1,3,D08_ZH_R3,D08,ZH,R3,79,D08_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,20.6122062121286,0.891861554445899,3.44121654371234,Amp,false,3,11,NA,NA,4.65793869590012,7582063.9920119,7
O19,H10,Rep1,3,D05_NF_R3,D05,NF,R3,82,D05_NF_R3_Rep1,false,Sample,16S,Unknown,SYBR,10.594238357023,0.894989459211864,3.4179069975133,Amp,false,3,6,NA,NA,7.37283513359809,3932637201.74642,1
O3,H2,Rep1,3,D07_OR_R3,D07,OR,R3,74,D07_OR_R3_Rep1,false,Sample,16S,Unknown,SYBR,14.4852701857478,0.869470316844612,3.45491236633265,Amp,false,3,8,NA,NA,6.31835496321198,346899531.113259,3
O7,H4,Rep1,3,D03_ZH_R3,D03,ZH,R3,76,D03_ZH_R3_Rep1,false,Sample,16S,Unknown,SYBR,16.5623105186042,0.869040854445913,NA,Amp,false,3,9,NA,NA,5.7554714041723,94911787.7461568,7
P1,H1,Rep2,3,D01_NF_R3,D01,NF,R3,73,D01_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,9.49578364698117,0.775644663881809,3.22847090638155,Inconclusive,false,3,4,NA,NA,7.67051933686147,7804913360.45454,1
P11,H6,Rep2,3,D01_ZF_R3,D01,ZF,R3,78,D01_ZF_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.517446170574,0.884771732301862,3.43601005222775,Amp,false,3,9,NA,NA,5.76762976407208,97606449.136175,5
P13,H7,Rep2,3,D08_ZH_R3,D08,ZH,R3,79,D08_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,20.7634865926532,0.963347339890538,3.43857182078783,Amp,false,3,11,NA,NA,4.616941302804,6899062.07258869,7
P19,H10,Rep2,3,D05_NF_R3,D05,NF,R3,82,D05_NF_R3_Rep2,false,Sample,16S,Unknown,SYBR,10.6287400147122,0.898425467136898,3.41712101059857,Amp,false,3,6,NA,NA,7.3634850908639,3848875299.08964,1
P3,H2,Rep2,3,D07_OR_R3,D07,OR,R3,74,D07_OR_R3_Rep2,false,Sample,16S,Unknown,SYBR,14.6194979810705,0.87195085620736,3.45260067668436,Amp,false,3,8,NA,NA,6.28197886691857,319027129.703189,3
P7,H4,Rep2,3,D03_ZH_R3,D03,ZH,R3,76,D03_ZH_R3_Rep2,false,Sample,16S,Unknown,SYBR,16.5316833438261,0.882174328577524,3.43802569826329,Amp,false,3,9,NA,NA,5.76377145153763,96743144.8876295,7
